,Unnamed: 0,index,Unnamed: 0.1,lien,Modèle,Kilométrage,Année,data de MàJ,Carrosserie,Energie,Puissance,Boite,Couleur,Description,Prix,marque,vehicule,model
776,833,833,833,https://www.automobile.tn/fr/occasion/volkswagen/scirocco/48249,Volkswagen Scirocco 1.4 tsi BVM ,180000.0,2009,2019-12-27,Compacte,Essence,7,Manuelle,Gris Shark,  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Vitres teintées    Accoudoir avant   Autoradio CD/Mp3   Climatronic   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Vitres teintées  ,33500.0,Volkswagen,Scirocco,Scirocco
777,835,835,835,https://www.automobile.tn/fr/occasion/volkswagen/caddy/48429,Volkswagen Caddy TDI ,141000.0,2014,2020-07-01,Utilitaire,Diesel,5,Manuelle,Gris argent,  Fermeture centralisée   Jantes en alliage   Rétroviseurs électriques    Autoradio CD   Boîte à gants réfrigérée   Climatisation   Direction assistée   Ordinateur de bord   Vitres électriques   Volant réglable hauteur/profondeur  ,30000.0,Volkswagen,Caddy,Caddy
778,836,836,836,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48427,Mercedes-Benz Classe C 180 kompressor ,150000.0,2010,2020-07-01,Berline,Essence,9,Automatique,Noir,  Antibrouillards   Détecteur de luminosité   Fermeture centralisée   Jantes en alliage   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Climatisation   Direction assistée   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges électriques   Vitres électriques   Volant/levier de vitesse en cuir   Volant réglable hauteur/profondeur  ,54000.0,Mercedes-Benz,Classe C Coupe,Classe C
779,837,837,837,https://www.automobile.tn/fr/occasion/ford/ranger/48422,Ford Ranger 2.2 LIMITED ,110000.0,2015,2020-07-01,Pick up,Diesel,7,Manuelle,Gris argent,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",72000.0,Ford,Ranger,Ranger
780,838,838,838,https://www.automobile.tn/fr/occasion/ford/ka/48421,Ford Ka ,76000.0,2016,2020-07-01,Compacte,Essence,4,Manuelle,Rouge,"  Fermeture centralisée   Jantes en alliage   Peinture métallisée    Autoradio   Autoradio CD   Autoradio CD/Mp3   Chargeur CD   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Sièges réglables en hauteur   Volant réglable hauteur/profondeur  ",24999.0,Ford,Bedford,Ka
781,839,839,839,https://www.automobile.tn/fr/occasion/peugeot/301/48417,Peugeot 301 tt  option ,62000.0,2014,2020-07-01,Citadine,Essence,5,Manuelle,Marron,"  Antibrouillards   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Radar de recul    Accoudoir avant   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Caméra de recul   Climatisation   Connectivité Aux, usb, iPod   Ordinateur de bord   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",29000.0,Peugeot,301,301
782,840,840,840,https://www.automobile.tn/fr/occasion/renault/clio/48410,Renault Clio ,110000.0,2011,2020-06-01,Citadine,Essence,4,Manuelle,Noir,  Antibrouillards   Fermeture centralisée   Rétroviseurs rabattables    Autoradio CD/Mp3   Climatisation   Direction assistée   GPS   Sièges réglables en hauteur   Vitres électriques   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ,30800.0,Renault,Grand Scenic,Clio
783,841,841,841,https://www.automobile.tn/fr/occasion/ford/ka/48270,Ford Ka ,75000.0,2016,2019-12-29,Compacte,Essence,4,Manuelle,Rouge,"  Fermeture centralisée   Jantes en alliage   Peinture métallisée    Autoradio   Autoradio CD   Autoradio CD/Mp3   Chargeur CD   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Régulateur de vitesse   Vitres électriques   Volant réglable hauteur/profondeur  ",24990.0,Ford,Bedford,Ka
784,842,842,842,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/48248,Mercedes-Benz Classe C coupé ,95000.0,2016,2019-12-27,Coupé,Essence,8,Automatique,Marron,"  Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Rétroviseurs électriques   Rétroviseurs rabattables   Vitres teintées    Accoudoir avant   Autoradio CD/Mp3   Bluetooth   Bouton Start & Stop   Caméra de recul   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Vitres électriques   Vitres teintées   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",72650.0,Mercedes-Benz,Classe C Coupe,Classe C Coupe
785,843,843,843,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/48413,Mercedes-Benz Classe C ,90000.0,2015,2020-07-01,Berline,Essence,8,Automatique,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Caméra de recul   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges chauffants   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",55290.0390625,Mercedes-Benz,Classe C,Classe C
786,844,844,844,https://www.automobile.tn/fr/occasion/volkswagen/passat/48403,Volkswagen Passat Essence ,106000.0,2016,2020-06-01,Berline,Essence,7,Manuelle,Gris argent,"  Antibrouillards   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Rétroviseurs électriques    Accoudoir avant   Autoradio CD   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",68000.0,Volkswagen,Passat CC,Passat
787,847,847,847,https://www.automobile.tn/fr/occasion/volkswagen/polo-sedan/48398,Volkswagen Polo Sedan ,139000.0,2013,2020-06-01,Berline,Essence,5,Manuelle,Blanc,"  Antibrouillards   Fermeture centralisée   Rétroviseurs électriques    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",31000.0,Volkswagen,Vento,Polo
788,848,848,848,https://www.automobile.tn/fr/occasion/citroen/c5/48395,Citroën C5 ,148000.0,2009,2020-06-01,Autres,Diesel,6,Manuelle,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Chargeur CD   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",34000.0,Citroen,C5,C5
789,849,849,849,https://www.automobile.tn/fr/occasion/mahindra/kuv-100/47985,Mahindra KUV 100 ,98175.02184848434,2018,2019-12-13,4 x 4,Essence,5,Manuelle,Gris anthracite,"  Antibrouillards   Fermeture centralisée   Feux à LED   Peinture métallisée   Phares au xénon   Radar de recul    Autoradio   Bluetooth   Caméra de recul   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   GPS   Sièges réglables en hauteur   Vitres électriques   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",33000.0,Mahindra,Scorpion,Hover
790,850,850,850,https://www.automobile.tn/fr/occasion/citroen/berlingo-utilitaire/48394,Citroën Berlingo Utilitaire b9 ,165000.0,2010,2020-06-01,Citadine,Diesel,6,Manuelle,Blanc,,22800.0,Citroen,Berlingo,Berlingo
791,851,851,851,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/45193,Mercedes-Benz Classe E Amg ,103846.31931796817,2016,2019-12-07,Citadine,Essence,10,Automatique,Noir,"  Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",61263.92134967454,Mercedes-Benz,Classe M,Classe E
792,852,852,852,https://www.automobile.tn/fr/occasion/audi/a4/48392,Audi A4 ,131181.8181818182,2014,2020-06-01,Berline,Essence,7,Manuelle,Gris anthracite,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions  ",80000.0,Audi,A4,A4
793,853,853,853,https://www.automobile.tn/fr/occasion/ford/fiesta/48264,"Ford Fiesta Ford fiesta titanium 1,25 L-cm3 ",100998.54103441867,2017,2019-12-29,Compacte,Essence,5,Manuelle,Gris Shark,"  Antibrouillards   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Rétroviseurs rabattables    Accoudoir avant   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Chargeur CD   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Palettes au volant   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",39000.0,Ford,Orion,Fiesta
794,854,854,854,https://www.automobile.tn/fr/occasion/mg/3/48391,MG 3 1.5L VTI ,100998.54103441867,2017,2020-05-01,Citadine,Essence,5,Manuelle,Autre,"  Fermeture centralisée   Feux à LED   Radar de recul   Rétroviseurs électriques   Toit ouvrant   Toit panoramique   Vitres teintées    Autoradio CD/Mp3   Bluetooth   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Sièges réglables en hauteur   Vitres teintées   Volant multi-fonctions   3 appuis têtes arrières  ",41000.0,Land Rover,Range Rover,Range Rover
795,855,855,855,https://www.automobile.tn/fr/occasion/peugeot/301/48386,Peugeot 301 ,177000.0,2014,2020-05-01,Citadine,Essence,5,Manuelle,Blanc,"  Jantes en alliage    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Sellerie en cuir   Vitres électriques  ",26000.0,Peugeot,301,301
796,856,856,856,https://www.automobile.tn/fr/occasion/kia/rio-5p/48385,KIA Rio 5p ,170000.0,2014,2020-05-01,Berline,Essence,5,Manuelle,Bleu,"  Antibrouillards   Fermeture centralisée   Jantes en alliage   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio CD/Mp3   Bluetooth   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",30000.0,Kia,Rio,Rio
797,857,857,857,https://www.automobile.tn/fr/occasion/citroen/berlingo-multispace/48384,Citroën Berlingo Multispace b9 ,166000.0,2011,2020-05-01,Utilitaire,Diesel,6,Manuelle,Blanc,,51964.28571428572,AC,GT 40,Cobra
798,858,858,858,https://www.automobile.tn/fr/occasion/volkswagen/polo/48382,Volkswagen Polo 6 ,154000.0,2008,2020-05-01,Berline,Essence,4,Manuelle,Gris Shark,,33743.23308270676,Volkswagen,Vento,Polo
799,859,859,859,https://www.automobile.tn/fr/occasion/bmw/x5/42042,BMW X5 Xdrive 3.0D Pack Sport ,131364.36795291613,2007,2019-01-15,4 x 4,Diesel,15,Automatique,Gris anthracite,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Toit ouvrant   Toit panoramique    Accoudoir avant   Accoudoir arrière   Autoradio CD/Mp3   Bluetooth   Bouton Start & Stop   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",66000.0,BMW,Compact,X5
800,860,860,860,https://www.automobile.tn/fr/occasion/volkswagen/passat/48211,Volkswagen Passat 1.4 TSI ,100000.0,2014,2019-12-25,Berline,Essence,7,Manuelle,Noir,"  Antibrouillards   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",60000.0,Volkswagen,Passat,Passat
801,861,861,861,https://www.automobile.tn/fr/occasion/ssangyong/tivoli/48381,Ssangyong Tivoli 1.6 E-XGI CONFORT PLUS BVA ,100998.54103441864,2017,2020-05-01,Autres,Essence,7,Automatique,Gris argent,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant   Toit panoramique   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio CD/Mp3   Bluetooth   Bouton Start & Stop   Caméra de recul   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",71500.0,Ssangyong,Stavic,Actyon
802,862,862,862,https://www.automobile.tn/fr/occasion/seat/leon/47738,Seat Leon ,100000.0,2016,2019-01-12,Berline,Essence,6,Automatique,Blanc,  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant   Toit panoramique   Vitres teintées    Accoudoir avant   Autoradio CD/Mp3   Bluetooth   Chargeur CD   Climatronic   Direction assistée   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ,58000.0,Seat,Leon,Leon
