,lien, Marque , Modèle , Mise en circulation , Energie , Boite vitesse , kilométrage, Puissance fiscal, Etat du véhicule ,date annonce,Prix
2777,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-plus-12317,Peugeot,206 plus,2012,Essence,Manuelle,67000 Km,5 CV,Très bon,5 Déc. 2016,20000
2778,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12316,Ford,Fiesta,2008,Essence,Manuelle,125000 Km,,Très bon,5 Déc. 2016,14600
2779,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12315,Ford,Focus,2010,Essence,Manuelle,350000 Km,,Très bon,5 Déc. 2016,9500
2780,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-ibiza-12314,Seat,Ibiza,2012,Essence,Manuelle,125000 Km,,Très bon,5 Déc. 2016,19800
2781,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-301-12313,Peugeot,301,2014,Essence,Manuelle,97000 Km,5 CV,Très bon,5 Déc. 2016,17600
2782,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-palio-12312,Fiat,Palio,2010,Essence,Manuelle,145000 Km,,Bon,5 Déc. 2016,6500
2783,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/reneault-clio-4-12311,Renault,Clio 4,12-2012,Essence,Manuelle,59000 Km,4 CV,Excellent,5 Déc. 2016,29000
2784,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-belle-et-tres-propre-12310,Peugeot,206,08-2006,Essence,Manuelle,240 Km,5 CV,Bon,5 Déc. 2016,15300
2785,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-5-12309,BMW,SERIE 5 ,05-2005,Essence,Manuelle,100000 Km,11 CV,Très bon,5 Déc. 2016,44000
2786,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12308,Ford,Focus,2011,Essence,Manuelle,230000 Km,,Très bon,3 Déc. 2016,20000
2787,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-12307,Peugeot,Partner ,2005,Diesel,Manuelle,230000 Km,,Très bon,3 Déc. 2016,12500
2788,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-cirato-12306,Kia,Cerato,2010,Essence,Manuelle,50000 Km,7 CV,Très bon,3 Déc. 2016,25000
2789,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-12305,Peugeot,Partner ,2009,Diesel,Manuelle,165000 Km,,Très bon,3 Déc. 2016,16000
2790,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds3-12304,Citroen,DS3,2011,Essence,Manuelle,125 Km,5 CV,Très bon,3 Déc. 2016,31000
2791,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-bipper-tepee-12303,Peugeot,Partner Tepee,2013,Essence,Manuelle,116 Km,5 CV,Très bon,2 Déc. 2016,23000
2792,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-one-12302,Mini,One,2010,Essence,Manuelle,136 Km,5 CV,Très bon,2 Déc. 2016,33000
2793,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-12301,Renault,Clio 3,2013,Diesel,Manuelle,92000 Km,,Très bon,2 Déc. 2016,22800
2794,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-3-12300,Renault,Megane 3,2012,Diesel,Manuelle,97000 Km,6 CV,Très bon,2 Déc. 2016,21500
2795,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-bt50-12299,Mazda,BT-50 Pick-up,2007,Diesel,Manuelle,272 Km,10 CV,Très bon,2 Déc. 2016,27000
2796,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12298,Ford,Focus,2009,Essence,Manuelle,169 Km,6 CV,Très bon,2 Déc. 2016,19000
2797,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-12297,Renault,Clio,2002,Essence,Manuelle,195000 Km,,Très bon,2 Déc. 2016,14200
2798,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12296,Renault,Megane,2010,Diesel,Manuelle,82000 Km,,Très bon,2 Déc. 2016,23000
2799,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-grande-12295,Fiat,Grande Punto ,2014,Essence,Manuelle,92000 Km,4 CV,Très bon,2 Déc. 2016,19000
2800,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-301-12294,Peugeot,301,2013,Essence,Manuelle,97000 Km,,Très bon,2 Déc. 2016,16700
2801,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-amarok-tdi-12293,Volkswagen,Amarok,2011,Diesel,Manuelle,160 Km,8 CV,Très bon,2 Déc. 2016,53000
2802,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12292,Renault,Mégane Sedan,2010,Essence,Manuelle,97000 Km,,Très bon,2 Déc. 2016,20000
2803,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-evo-12291,Fiat,Punto Evo,2011,Essence,Manuelle,175000 Km,4 CV,Très bon,2 Déc. 2016,19400
2804,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-6-12290,Volkswagen,Polo 6,2007,Essence,Manuelle,165000 Km,,Très bon,2 Déc. 2016,15500
2805,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-i10-sedan-12289,Hyundai,I10,2016,Essence,Manuelle,4000 Km,5 CV,Excellent,2 Déc. 2016,27000
2806,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/symbol-en-tres-bon-etat-12287,Renault,Symbol,2013,Essence,Manuelle,67000 Km,5 CV,Excellent,2 Déc. 2016,21000
2807,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-12286,Audi,A3,2011,Diesel,Manuelle,175000 Km,,Très bon,29 Nov. 2016,33000
2808,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-12285,Citroen,Berlingo,2011,Diesel,Manuelle,135000 Km,,Très bon,29 Nov. 2016,19000
2809,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12284,Opel,Astra,2004,Essence,Manuelle,165000 Km,,Très bon,29 Nov. 2016,15200
2810,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-12283,Peugeot,Partner ,2012,Diesel,Manuelle,165000 Km,,Bon,29 Nov. 2016,16500
2811,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-7-12282,Volkswagen,Polo 7,2014,Essence,Manuelle,62000 Km,5 CV,Très bon,29 Nov. 2016,24000
2812,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-12281,Kia,RIO,2012,Essence,Manuelle,97000 Km,5 CV,Très bon,29 Nov. 2016,25900
2813,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-fluence-12280,Renault,Fluence,2010,Essence,Manuelle,108000 Km,,Très bon,29 Nov. 2016,27000
2814,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-12279,Fiat,Grande Punto ,2013,Essence,Manuelle,40 Km,4 CV,Très bon,29 Nov. 2016,22500
2815,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-aveo-12278,Chevrolet,Aveo,2014,Essence,Manuelle,42000 Km,,Très bon,29 Nov. 2016,19700
2816,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-x-trail-12277,Nissan,X-trail,2008,Diesel,Manuelle,105000 Km,7 CV,Très bon,29 Nov. 2016,24000
2817,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-12276,Renault,Clio 3,2012,Essence,Manuelle,109 Km,5 CV,Très bon,29 Nov. 2016,25000
2818,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-12275,Fiat,Punto,2013,Essence,Manuelle,67000 Km,,Très bon,29 Nov. 2016,19000
2819,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-12274,Renault,Clio 3,2012,Essence,Manuelle,48 Km,5 CV,Très bon,29 Nov. 2016,25000
2820,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12273,Ford,Fiesta,2014,Essence,Manuelle,32000 Km,,Très bon,29 Nov. 2016,29700
2821,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-207-12271,Peugeot,207,2010,Essence,Manuelle,87000 Km,,Très bon,29 Nov. 2016,21500
2822,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12270,Opel,Astra,2001,Essence,Manuelle,155000 Km,,Très bon,29 Nov. 2016,13700
2823,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-12269,Volkswagen,Golf 6,2010,Essence,Manuelle,145000 Km,,,29 Nov. 2016,29000
2824,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-12268,Volkswagen,Golf 5,2008,Diesel,Manuelle,230000 Km,,Très bon,29 Nov. 2016,25000
2825,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-12267,Renault,Symbol,2009,Essence,Manuelle,125000 Km,5 CV,Très bon,29 Nov. 2016,15500
2826,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-12266,Citroen,C4,2012,Essence,Manuelle,105000 Km,,Très bon,29 Nov. 2016,26700
2827,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-12265,Peugeot,308,2009,Diesel,Manuelle,135 Km,6 CV,Très bon,29 Nov. 2016,26500
2828,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-12264,Fiat,500,2014,Essence,Manuelle,22000 Km,4 CV,Très bon,29 Nov. 2016,29500
2829,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-12263,Renault,Clio 3,2006,Essence,Manuelle,135000 Km,,Très bon,29 Nov. 2016,18000
2830,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-12262,Peugeot,308,2013,Essence,Manuelle,105000 Km,,Très bon,29 Nov. 2016,26500
2831,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-cruze-12261,Chevrolet,Cruze,2013,Essence,Manuelle,73 Km,7 CV,Très bon,29 Nov. 2016,28500
2832,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-caddy-12260,Volkswagen,Caddy,2012,Diesel,,261 Km,8 CV,Très bon,29 Nov. 2016,17500
2833,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-12259,Dacia,Sandero ,2011,Essence,Manuelle,75000 Km,5 CV,Très bon,29 Nov. 2016,15800
2834,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-cooper-7cv-essence-octobre-2009-12257,Mini,Cooper,10-2009,Essence,Automatique,91000 Km,7 CV,Excellent,29 Nov. 2016,36000
2835,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-juke-6cv-essence-fin-2013-12258,Nissan,Juke,12-2013,Essence,Automatique,28000 Km,6 CV,Excellent,29 Nov. 2016,51000
2836,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-e220-9cv-diesel-12256,Mercedes,Classe E,11-2006,Diesel,Automatique,230 Km,8 CV,Excellent,29 Nov. 2016,33000
2837,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-cerato-8cv-essence-12255,Kia,Cerato,06-2013,Essence,Automatique,61000 Km,8 CV,Excellent,29 Nov. 2016,61000
2838,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-coupee-bva-fin-2013-12253,Kia,RIO,01-2013,Essence,Automatique,47000 Km,4 CV,Excellent,29 Nov. 2016,39000
2839,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-amarok-9cv-diesel-12254,Volkswagen,Amarok,09-2011,Diesel,Automatique,173000 Km,9 CV,Excellent,29 Nov. 2016,53000
2840,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a6-11cv-essence-juillet-2009-12251,Audi,A6 ,07-2009,Essence,Automatique,150000 Km,11 CV,Excellent,29 Nov. 2016,43000
2841,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c180-kit-amg-plus-coupee-12252,Mercedes,Classe C,05-2013,Essence,Automatique,71000 Km,9 CV,Excellent,29 Nov. 2016,85000
2842,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bwm-x6-30-xdrive-15-cv-diesel-12250,BMW,X6,12-2008,Diesel,Automatique,170000 Km,15 CV,Excellent,29 Nov. 2016,100000
2843,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/la-nouvelle-renault-twingo-cosmic-2016-12249,Renault,Twingo,01-2016,Essence,Automatique,2000 Km,4 CV,Excellent,29 Nov. 2016,40000
2844,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/toyota-fortuner-bva-15-cv-essence-12248,Toyota,Avanza,01-2016,Essence,Automatique,8700 Km,15 CV,Excellent,29 Nov. 2016,150000
2845,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-qachqai-2-diesel-12247,Nissan,Qashqai,07-2013,Diesel,Automatique,55000 Km,4 CV,Excellent,29 Nov. 2016,55000
2846,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds4-9cv-essence-fin-2012-12245,Citroen,DS4,12-2012,Essence,Automatique,75 Km,9 CV,Excellent,29 Nov. 2016,40000
2847,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-kadenza-v6-19cv-essence-12246,Kia,Cadenza,07-2011,Essence,Automatique,107000 Km,19 CV,Excellent,29 Nov. 2016,47000
2848,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/cla-200-kit-amg-8cv-essence-12244,Mercedes,CLA,10-2013,Essence,Automatique,11 Km,8 CV,Excellent,29 Nov. 2016,110000
2849,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-cruze-8cv-essence-12243,Chevrolet,Cruze,12-2013,Essence,Automatique,50000 Km,8 CV,Excellent,29 Nov. 2016,40500
2850,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-picasso-exclusive-mi-2015-12241,Citroen,C3 Picasso,12-2015,Diesel,Automatique,21000 Km,4 CV,Excellent,29 Nov. 2016,43000
2851,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c200-10cv-essence-12242,Mercedes,Classe C,07-2012,Essence,Automatique,129000 Km,10 CV,Excellent,29 Nov. 2016,76000
2852,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bwm-x6-35-xdrive-22-cv-essence-12240,BMW,X6,05-2008,Essence,Automatique,120000 Km,22 CV,Excellent,29 Nov. 2016,85000
2853,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-5-523i-6-cylindres-12239,BMW,SERIE 5 ,12-2011,Essence,Automatique,100000 Km,12 CV,Excellent,29 Nov. 2016,82000
2854,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-cc-18-10-cv-essence-12238,Volkswagen,Passat,11-2013,Essence,Automatique,71000 Km,7 CV,Excellent,29 Nov. 2016,72000
2855,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-sportage-17-crdi-12237,Kia,Sportages,06-2013,Diesel,Automatique,117000 Km,7 CV,Excellent,29 Nov. 2016,68000
2856,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-16-diesel-12236,Volkswagen,Golf 7,08-2014,Diesel,Automatique,96000 Km,5 CV,Excellent,29 Nov. 2016,48000
2857,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-5cv-12234,Volkswagen,Golf 6,12-2011,Essence,Automatique,118000 Km,5 CV,Excellent,29 Nov. 2016,30000
2858,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-5cv-essenc-12235,Volkswagen,Golf 7,05-2013,Essence,Automatique,6500 Km,5 CV,Excellent,29 Nov. 2016,44000
2859,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chrysler-300-l-12233,Chrysler,300M,12-2013,Essence,Automatique,95000 Km,4 CV,Excellent,29 Nov. 2016,70000
2860,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c180-9cv-essence-12232,Mercedes,Classe C,05-2011,Essence,Automatique,85000 Km,9 CV,Excellent,29 Nov. 2016,68000
2861,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bwm-x6-35-xdrive-22-cv-essence-12231,BMW,X6,05-2008,Essence,Automatique,120000 Km,22 CV,Excellent,29 Nov. 2016,85000
2862,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-5-523i-12230,BMW,SERIE 5 ,12-2011,Essence,Automatique,100000 Km,12 CV,Excellent,29 Nov. 2016,82000
2863,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-18tfsi-7cv-essence-12229,Audi,A4,08-2012,Essence,Manuelle,93000 Km,7 CV,Excellent,29 Nov. 2016,49500
2864,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-12224,Kia,RIO,2015,Essence,Manuelle,7000 Km,,Excellent,28 Nov. 2016,33000
2865,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-12223,Renault,Clio,2013,Essence,Manuelle,67000 Km,,Très bon,28 Nov. 2016,29000
2866,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-12222,Dacia,Sandero ,2015,Essence,Manuelle,22000 Km,5 CV,Très bon,28 Nov. 2016,23500
2867,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-12221,Audi,A4,2011,Essence,Manuelle,89000 Km,7 CV,Très bon,28 Nov. 2016,35000
2868,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-12220,Fiat,Panda,2006,Essence,Manuelle,145000 Km,,Très bon,28 Nov. 2016,15700
2869,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-12219,Volkswagen,Golf 6,2012,Diesel,Manuelle,125000 Km,,Très bon,28 Nov. 2016,35400
2870,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12218,Ford,Fiesta,2015,Essence,Manuelle,63000 Km,,Très bon,28 Nov. 2016,29500
2871,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12217,Opel,Astra,2004,Essence,Manuelle,175000 Km,,Bon,28 Nov. 2016,15500
2872,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-kangoo-12216,Renault,Kangoo,2000,Diesel,Manuelle,230000 Km,,Bon,28 Nov. 2016,6300
2873,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-12215,Renault,Symbol,2011,Essence,Manuelle,97000 Km,5 CV,Très bon,28 Nov. 2016,16000
2874,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-12214,Dacia,Sandero ,2014,Essence,Manuelle,72000 Km,,Très bon,28 Nov. 2016,19500
2875,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12213,Renault,Megane,2003,Essence,Manuelle,200 Km,,Très bon,28 Nov. 2016,14500
2876,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12212,Renault,Megane,2010,Diesel,Manuelle,171 Km,5 CV,Très bon,28 Nov. 2016,23000
2877,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-12211,Ford,Focus,2011,Essence,Manuelle,230000 Km,,Très bon,28 Nov. 2016,21000
2878,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-12210,Opel,Astra,2001,Essence,Manuelle,270000 Km,5 CV,Bon,28 Nov. 2016,14000
2879,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-cruze-12209,Chevrolet,Cruze,2012,Essence,Manuelle,57 Km,,Très bon,28 Nov. 2016,25000
2880,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-12208,Fiat,Panda,2012,Essence,,80000 Km,4 CV,Très bon,28 Nov. 2016,23500
2881,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-12207,Renault,Clio,1998,Essence,Manuelle,230000 Km,4 CV,Bon,28 Nov. 2016,11500
2882,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/206-plus-12206,Peugeot,206 plus,2012,Essence,Manuelle,90000 Km,4 CV,Très bon,28 Nov. 2016,19500
2883,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-12205,Volkswagen,Golf 6,,Diesel,Manuelle,97000 Km,,Très bon,28 Nov. 2016,35000
2884,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-b150-12204,Mercedes,Classe B,2006,Essence,Manuelle,76 Km,6 CV,Très bon,28 Nov. 2016,30000
2885,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-12203,Renault,Symbol,2010,Essence,Manuelle,92000 Km,5 CV,Très bon,28 Nov. 2016,17300
2886,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-3-12202,BMW,SERIE 3 ,2010,Diesel,Manuelle,125000 Km,,Très bon,28 Nov. 2016,41500
2887,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-cerato-12201,Kia,Cerato,2010,Essence,Manuelle,77000 Km,,Très bon,28 Nov. 2016,22500
2888,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-3-12200,BMW,SERIE 3 ,2010,Essence,Manuelle,82500 Km,,Très bon,28 Nov. 2016,45000
2889,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-12199,Fiat,500,2012,Essence,Manuelle,57 Km,,Très bon,28 Nov. 2016,27500
2890,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12198,Ford,Fiesta,2009,Essence,Manuelle,107 Km,,Très bon,28 Nov. 2016,19800
2891,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-duster-12197,Dacia,Duster,2012,Diesel,Manuelle,62000 Km,,Très bon,28 Nov. 2016,43000
2892,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-12196,Fiat,Punto,1998,Essence,Manuelle,185000 Km,4 CV,Très bon,28 Nov. 2016,10800
2893,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-12195,Peugeot,206,2006,Essence,Manuelle,4000 Km,,Très bon,28 Nov. 2016,13800
2894,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-5-12189,BMW,SERIE 5 ,05-2005,Essence,Manuelle,100000 Km,11 CV,Très bon,25 Nov. 2016,45000
2895,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-ghia-12193,Ford,Focus,02-2010,Essence,Manuelle,159000 Km,6 CV,Très bon,25 Nov. 2016,22800
2896,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12188,Ford,Fiesta,2011,Essence,Manuelle,72000 Km,,Très bon,24 Nov. 2016,21500
2897,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-12187,BMW,SERIE 3 ,2008,Essence,Manuelle,144 Km,7 CV,Très bon,24 Nov. 2016,36000
2898,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-beetle-12186,Volkswagen,Beetle,2012,Essence,Manuelle,57 Km,6 CV,Très bon,24 Nov. 2016,38000
2899,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12185,Renault,Megane,2010,Diesel,Manuelle,171 Km,5 CV,Très bon,24 Nov. 2016,23000
2900,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-12183,Citroen,Berlingo,2011,Diesel,Manuelle,115000 Km,,Très bon,24 Nov. 2016,20500
2901,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12182,Ford,Fiesta,2007,Essence,Manuelle,135000 Km,,Très bon,24 Nov. 2016,14200
2902,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-12181,Fiat,Grande Punto ,2014,Essence,Manuelle,62000 Km,,Très bon,24 Nov. 2016,19800
2903,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-i-10-12180,Hyundai,I10,2013,Essence,Manuelle,87000 Km,,Très bon,24 Nov. 2016,21000
2904,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c1-12179,Citroen,C1,2010,Essence,Manuelle,115000 Km,,Très bon,24 Nov. 2016,16500
2905,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-6-12178,Renault,Clio 6,2010,Essence,Manuelle,97000 Km,,Très bon,24 Nov. 2016,24500
2906,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-12177,Ford,Fiesta,2007,Essence,Manuelle,145000 Km,5 CV,Très bon,24 Nov. 2016,15000
2907,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-12176,Renault,Megane,2012,Diesel,Manuelle,92000 Km,,Très bon,24 Nov. 2016,23500
2908,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-mondeo-12175,Ford,Mondeo,2009,Essence,Manuelle,155000 Km,,Très bon,24 Nov. 2016,21500
2909,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/alpha-romeo-147-12174,Alfa Romeo,147,2008,Essence,Manuelle,185000 Km,,Très bon,24 Nov. 2016,20000
2910,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/isuzu-d-max-12173,Isuzu,D- max,2012,Diesel,Manuelle,125000 Km,,Très bon,24 Nov. 2016,36000
2911,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-cerato-12172,Kia,Cerato,2013,Essence,Manuelle,4000 Km,,Excellent,24 Nov. 2016,35000
2912,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-12171,Fiat,Panda,2010,Essence,Manuelle,127 Km,4 CV,Très bon,24 Nov. 2016,17900
2913,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-5-12170,Volkswagen,Polo 5,2013,Essence,Manuelle,191000 Km,4 CV,,24 Nov. 2016,11400
